time,NimplantOuterVoltage,NimplantInnerVoltage,NimplantQuasiFermiPotential,NimplantDisplacementCurrent,NimplanteCurrent,NimplanthCurrent,NimplantTotalCurrent,NimplantCharge,BSOuterVoltage,BSInnerVoltage,BSQuasiFermiPotential,BSDisplacementCurrent,BSeCurrent,BShCurrent,BSTotalCurrent,BSCharge
0.0,0.0,0.0,0.0,0.0,6.30452969685e-14,5.95912061072e-19,6.30458928806e-14,7.76003191251e-16,-0.1,-0.1,0.0,0.0,-1.18355493969e-14,-5.12103434837e-14,-6.30458928806e-14,-7.76003191251e-16
0.0003125,0.0,0.0,0.0,0.0,1.75370316607e-13,6.07277226853e-19,1.75370923884e-13,9.06035681703e-16,-0.88121875,-0.88121875,0.0,0.0,-1.28033787626e-14,-1.62567545121e-13,-1.75370923884e-13,-9.06035681703e-16
0.00070875,0.0,0.0,0.0,0.0,2.80811984817e-13,6.07314464009e-19,2.80812592131e-13,1.08962743462e-15,-1.871804125,-1.871804125,0.0,0.0,-1.33735198775e-14,-2.67439072254e-13,-2.80812592131e-13,-1.08962743462e-15
0.001211195,0.0,0.0,0.0,0.0,3.98164366186e-13,6.07339511996e-19,3.98164973525e-13,1.33013770345e-15,-3.1278663805,-3.1278663805,0.0,0.0,-1.39263094837e-14,-3.84238664042e-13,-3.98164973525e-13,-1.33013770345e-15
0.00184829526,0.0,0.0,0.0,0.0,5.62684443304e-13,6.07362598675e-19,5.62685050666e-13,1.62934626088e-15,-4.72055332047,-4.72055332047,0.0,0.0,-1.45174964211e-14,-5.48167554245e-13,-5.62685050666e-13,-1.62934626088e-15
0.0026510415876,0.0,0.0,0.0,0.0,7.38301650503e-13,6.07386165312e-19,7.3830225789e-13,1.96806498331e-15,-6.72733886484,-6.72733886484,0.0,0.0,-1.52265326383e-14,-7.23075725251e-13,-7.3830225789e-13,-1.96806498331e-15
0.00366250196038,0.0,0.0,0.0,0.0,9.17158493153e-13,6.07411580658e-19,9.17159100565e-13,2.3474025357e-15,-9.25588865074,-9.25588865074,0.0,0.0,-1.60928234223e-14,-9.01066277142e-13,-9.17159100565e-13,-2.3474025357e-15
0.00493694203007,0.0,0.0,0.0,0.0,1.10929922621e-12,6.07440036486e-19,1.10929983365e-12,2.77093562139e-15,-12.441861381,-12.441861381,0.0,0.0,-1.71484734261e-14,-1.09215136023e-12,-1.10929983365e-12,-2.77093562139e-15
0.00654273651789,0.0,0.0,0.0,0.0,1.31929216151e-12,6.07472272614e-19,1.31929276899e-12,3.24268388369e-15,-16.4561870211,-16.4561870211,0.0,0.0,-1.84377445733e-14,-1.30085502441e-12,-1.31929276899e-12,-3.24268388369e-15
0.00856603757255,0.0,0.0,0.0,0.0,1.550944699e-12,6.0750916533e-19,1.55094530651e-12,3.76759520557e-15,-21.5142373276,-21.5142373276,0.0,0.0,-2.00288293749e-14,-1.53091647714e-12,-1.55094530651e-12,-3.76759520557e-15
0.0111153969014,0.0,0.0,0.0,0.0,1.80796581585e-12,6.07551679782e-19,1.8079664234e-12,4.351766888e-15,-27.8873807138,-27.8873807138,0.0,0.0,-2.20277761295e-14,-1.78593864727e-12,-1.8079664234e-12,-4.351766888e-15
0.0143071947811,0.0,0.0,0.0,0.0,2.09226256036e-12,6.07600547647e-19,2.09226316796e-12,4.99862632e-15,-35.8665562334,-35.8665562334,0.0,0.0,-2.458557351e-14,-2.06767759445e-12,-2.09226316796e-12,-4.99862632e-15
0.0183033257266,0.0,0.0,0.0,0.0,2.40815538887e-12,6.07656862492e-19,2.40815599653e-12,5.71620720483e-15,-45.8564839839,-45.8564839839,0.0,0.0,-2.79759991954e-14,-2.38017999733e-12,-2.40815599653e-12,-5.71620720483e-15
0.02,0.0,0.0,0.0,0.0,2.53206723859e-12,6.07679503405e-19,2.53206784627e-12,5.99739213547e-15,-50.098,-50.098,0.0,0.0,-2.94993889112e-14,-2.50256845736e-12,-2.53206784627e-12,-5.99739213547e-15
0.0250031559437,0.0,0.0,0.0,0.0,2.87076135485e-12,6.07742815443e-19,2.87076196259e-12,6.76448641597e-15,-62.6053895436,-62.6053895436,0.0,0.0,-3.43961675953e-14,-2.836365795e-12,-2.87076196259e-12,-6.76448641597e-15
0.0312671071852,0.0,0.0,0.0,0.0,3.2523494086e-12,6.0781634379e-19,3.25235001642e-12,7.62489003883e-15,-78.2646412522,-78.2646412522,0.0,0.0,-4.17022066072e-14,-3.21064780981e-12,-3.25235001642e-12,-7.62489003883e-15
0.0390594625296,0.0,0.0,0.0,0.0,3.68127686226e-12,6.07901149122e-19,3.68127747017e-12,8.58363994006e-15,-97.7447503777,-97.7447503777,0.0,0.0,-5.36787419865e-14,-3.62759872818e-12,-3.68127747017e-12,-8.58363994006e-15
0.04,0.0,0.0,0.0,0.0,3.73044999445e-12,6.07910974987e-19,3.73045060236e-12,8.69268768258e-15,-100.096,-100.096,0.0,0.0,-5.54350884905e-14,-3.67501551387e-12,-3.73045060236e-12,-8.69268768258e-15
0.0496936900484,0.0,0.0,0.0,0.0,4.21489127033e-12,6.08008055415e-19,4.21489187834e-12,9.75000007926e-15,-124.329255752,-124.329255752,0.0,0.0,-8.01807212628e-14,-4.13471115708e-12,-4.21489187834e-12,-9.75000007926e-15
0.06,0.0,0.0,0.0,0.0,4.71342121532e-12,6.08104381109e-19,4.71342182342e-12,1.07669798195e-14,-150.094,-150.094,0.0,0.0,-1.36647932253e-13,-4.57677389117e-12,-4.71342182342e-12,-1.07669798195e-14
0.0719814008999,0.0,0.0,0.0,0.0,5.54901065436e-12,6.0820931357e-19,5.54901126257e-12,1.18454274988e-14,-180.04630411,-180.04630411,0.0,0.0,-5.03739124949e-13,-5.04527213762e-12,-5.54901126257e-12,-1.18454274988e-14
0.08,0.0,0.0,0.0,0.0,1.10915557558e-11,6.08276385768e-19,1.10915563641e-11,1.25215409823e-14,-200.092,-200.092,0.0,0.0,-5.8137739381e-12,-5.27778242596e-12,-1.10915563641e-11,-1.25215409823e-14
0.0949048627194,0.0,0.0,0.0,0.0,2.99103709999e-11,6.08401951726e-19,2.99103716083e-11,1.3765360262e-14,-237.352666312,-237.352666312,0.0,0.0,-2.45797581607e-11,-5.33061344761e-12,-2.99103716083e-11,-1.3765360262e-14
0.1,0.0,0.0,0.0,0.0,3.5486419926e-11,6.08445222049e-19,3.54864205344e-11,1.41905102734e-14,-250.09,-250.09,0.0,0.0,-3.01528015434e-11,-5.33361899104e-12,-3.54864205344e-11,-1.41905102734e-14
0.118780127026,0.0,0.0,0.0,0.0,5.26025001336e-11,6.1270167687e-19,5.26025007463e-11,1.57575045297e-14,-297.038439554,-297.038439554,0.0,0.0,-4.72636818724e-11,-5.33881887394e-12,-5.26025007463e-11,-1.57575045297e-14
0.12,0.0,0.0,0.0,0.0,5.3556348474e-11,6.08618581866e-19,5.35563490826e-11,1.58592862024e-14,-300.088,-300.088,0.0,0.0,-4.82170017164e-11,-5.33934736621e-12,-5.35563490826e-11,-1.58592862024e-14
0.14,0.0,0.0,0.0,0.0,6.70829073989e-11,6.08796306156e-19,6.70829080077e-11,1.75279551004e-14,-350.086,-350.086,0.0,0.0,-6.17275877818e-11,-5.35532022586e-12,-6.70829080077e-11,-1.75279551004e-14
0.16,0.0,0.0,0.0,0.0,7.75166175529e-11,6.08977823842e-19,7.75166181619e-11,1.91965188675e-14,-400.084,-400.084,0.0,0.0,-7.21230015726e-11,-5.39361658924e-12,-7.75166181619e-11,-1.91965188675e-14
0.18,0.0,0.0,0.0,0.0,8.57957394141e-11,6.09166456567e-19,8.57957400232e-11,2.08649463401e-14,-450.082,-450.082,0.0,0.0,-8.03252550544e-11,-5.47048496886e-12,-8.57957400232e-11,-2.08649463401e-14
0.2,0.0,0.0,0.0,0.0,9.25478806647e-11,6.09361949856e-19,9.25478812741e-11,2.25332192852e-14,-500.08,-500.08,0.0,0.0,-8.69380162972e-11,-5.60986497692e-12,-9.25478812741e-11,-2.25332192852e-14
0.22,0.0,0.0,0.0,0.0,9.8210859887e-11,6.0956643945e-19,9.82108604966e-11,2.42013873412e-14,-550.078,-550.078,0.0,0.0,-9.23683006785e-11,-5.84255981806e-12,-9.82108604966e-11,-2.42013873412e-14
0.24,0.0,0.0,0.0,0.0,1.03107102328e-10,6.09771232207e-19,1.03107102938e-10,2.58694823467e-14,-600.076,-600.076,0.0,0.0,-9.68982434657e-11,-6.20885947204e-12,-1.03107102938e-10,-2.58694823467e-14
0.26,0.0,0.0,0.0,0.0,1.07463922072e-10,6.0997202437e-19,1.07463922682e-10,2.75374731932e-14,-650.074,-650.074,0.0,0.0,-1.00728526083e-10,-6.73539659955e-12,-1.07463922682e-10,-2.75374731932e-14
0.28,0.0,0.0,0.0,0.0,1.11468988558e-10,6.10167224234e-19,1.11468989168e-10,2.92053291402e-14,-700.072,-700.072,0.0,0.0,-1.04005417744e-10,-7.46357142423e-12,-1.11468989168e-10,-2.92053291402e-14
0.3,0.0,0.0,0.0,0.0,1.15304268553e-10,6.10350803057e-19,1.15304269163e-10,3.08731327961e-14,-750.07,-750.07,0.0,0.0,-1.06837949944e-10,-8.46631921968e-12,-1.15304269163e-10,-3.08731327961e-14
0.32,0.0,0.0,0.0,0.0,1.19094215206e-10,6.10540196759e-19,1.19094215817e-10,3.25408909296e-14,-800.068,-800.068,0.0,0.0,-1.09308626999e-10,-9.78558881752e-12,-1.19094215817e-10,-3.25408909296e-14
0.34,0.0,0.0,0.0,0.0,1.22977341305e-10,6.10714776967e-19,1.22977341916e-10,3.42085845734e-14,-850.066,-850.066,0.0,0.0,-1.11480998172e-10,-1.14963437438e-11,-1.22977341916e-10,-3.42085845734e-14
0.36,0.0,0.0,0.0,0.0,1.271537223e-10,6.10867626589e-19,1.27153722911e-10,3.58762362841e-14,-900.064,-900.064,0.0,0.0,-1.13404817634e-10,-1.37489052774e-11,-1.27153722911e-10,-3.58762362841e-14
0.38,0.0,0.0,0.0,0.0,1.31814558853e-10,6.11052389531e-19,1.31814559464e-10,3.75438633449e-14,-950.062,-950.062,0.0,0.0,-1.15119507055e-10,-1.66950524091e-11,-1.31814559464e-10,-3.75438633449e-14
0.4,0.0,0.0,0.0,0.0,1.37244567543e-10,6.11222694809e-19,1.37244568154e-10,3.92114661551e-14,-1000.06,-1000.06,0.0,0.0,-1.16656668454e-10,-2.05878997001e-11,-1.37244568154e-10,-3.92114661551e-14
0.42,0.0,0.0,0.0,0.0,1.43824226293e-10,6.11363372574e-19,1.43824226904e-10,4.08790431356e-14,-1050.058,-1050.058,0.0,0.0,-1.18041924615e-10,-2.57823022888e-11,-1.43824226904e-10,-4.08790431356e-14
0.44,0.0,0.0,0.0,0.0,1.52097322126e-10,6.11526597347e-19,1.52097322737e-10,4.25465912965e-14,-1100.056,-1100.056,0.0,0.0,-1.19296256663e-10,-3.2801066074e-11,-1.52097322737e-10,-4.25465912965e-14
0.46,0.0,0.0,0.0,0.0,1.63087707894e-10,6.11694278552e-19,1.63087708505e-10,4.42141041821e-14,-1150.054,-1150.054,0.0,0.0,-1.20436999684e-10,-4.26507088214e-11,-1.63087708505e-10,-4.42141041821e-14
0.48,0.0,0.0,0.0,0.0,1.78681704528e-10,6.11900112291e-19,1.78681705139e-10,4.58815653137e-14,-1200.052,-1200.052,0.0,0.0,-1.21478591914e-10,-5.72031132251e-11,-1.78681705139e-10,-4.58815653137e-14
0.5,0.0,0.0,0.0,0.0,2.02921416089e-10,6.12067108313e-19,2.02921416701e-10,4.75489192997e-14,-1250.05,-1250.05,0.0,0.0,-1.22433137996e-10,-8.0488278705e-11,-2.02921416701e-10,-4.75489192997e-14
0.52,0.0,0.0,0.0,0.0,2.46851001126e-10,6.12228009836e-19,2.46851001738e-10,4.92161178759e-14,-1300.048,-1300.048,0.0,0.0,-1.2331089342e-10,-1.23540108318e-10,-2.46851001738e-10,-4.92161178759e-14
0.54,0.0,0.0,0.0,0.0,3.56022751404e-10,6.12476103408e-19,3.56022752017e-10,5.0883110835e-14,-1350.046,-1350.046,0.0,0.0,-1.24120658447e-10,-2.3190209357e-10,-3.56022752017e-10,-5.0883110835e-14
0.56,0.0,0.0,0.0,0.0,1.26561440158e-09,6.12658562876e-19,1.2656144022e-09,5.25481613297e-14,-1400.044,-1400.044,0.0,0.0,-1.24870650673e-10,-1.14074375152e-09,-1.2656144022e-09,-5.25481613297e-14
0.56125,0.0,0.0,0.0,0.0,1.64105684305e-09,6.12674656235e-19,1.64105684367e-09,5.26514636437e-14,-1403.168875,-1403.168875,0.0,0.0,-1.24915988702e-10,-1.51614085496e-09,-1.64105684367e-09,-5.26514636437e-14
0.562855,0.0,0.0,0.0,0.0,2.80010136188e-09,6.12671442964e-19,2.80010136249e-09,5.27824830358e-14,-1407.1812145,-1407.1812145,0.0,0.0,-1.24974583015e-10,-2.67512677948e-09,-2.80010136249e-09,-5.27824830358e-14
0.563370205,0.0,0.0,0.0,0.0,3.70449615647e-09,6.12761036529e-19,3.70449615708e-09,5.28232657467e-14,-1408.46917548,-1408.46917548,0.0,0.0,-1.24993859777e-10,-3.57950229731e-09,-3.70449615708e-09,-5.28232657467e-14
0.56403172822,0.0,0.0,0.0,0.0,6.52166206936e-09,6.13209895427e-19,6.52166206998e-09,5.28716659262e-14,-1410.12291738,-1410.12291738,0.0,0.0,-1.25020241295e-10,-6.39664182868e-09,-6.52166206998e-09,-5.28716659262e-14
0.564881124034,0.0,0.0,0.0,0.0,2.12221940442e-08,6.12797732627e-19,2.12221940448e-08,5.29072791204e-14,-1412.24632197,-1412.24632197,0.0,0.0,-1.25065247555e-10,-2.10971287972e-08,-2.12221940448e-08,-5.29072791204e-14
0.565890206262,0.0,0.0,0.0,0.0,4.90560568107e-08,6.4615634921e-19,4.90560568114e-08,5.2924813968e-14,-1414.76892663,-1414.76892663,0.0,0.0,-1.25128855857e-10,-4.89309279555e-08,-4.90560568114e-08,-5.2924813968e-14
0.567161649869,0.0,0.0,0.0,0.0,8.87817332488e-08,6.12673522139e-19,8.87817332494e-08,5.29358737799e-14,-1417.94740851,-1417.94740851,0.0,0.0,-1.25212985027e-10,-8.86565202644e-08,-8.87817332494e-08,-5.29358737799e-14
0.568773840362,0.0,0.0,0.0,0.0,1.39863763476e-07,6.13026927979e-19,1.39863763476e-07,5.29483584635e-14,-1421.97772352,-1421.97772352,0.0,0.0,-1.25319192582e-10,-1.39738444284e-07,-1.39863763476e-07,-5.29483584635e-14
0.570830995432,0.0,0.0,0.0,0.0,2.04673986046e-07,6.1424008641e-19,2.04673986047e-07,5.29654280686e-14,-1427.12040548,-1427.12040548,0.0,0.0,-1.25452471388e-10,-2.04548533576e-07,-2.04673986047e-07,-5.29654280686e-14
0.573472382541,0.0,0.0,0.0,0.0,2.87526236257e-07,6.12776346821e-19,2.87526236258e-07,5.29886265795e-14,-1433.72360911,-1433.72360911,0.0,0.0,-1.25620253121e-10,-2.87400616005e-07,-2.87526236258e-07,-5.29886265795e-14
0.57686392359,0.0,0.0,0.0,0.0,3.9367734179e-07,6.12707220985e-19,3.93677341791e-07,5.30196331824e-14,-1442.20212258,-1442.20212258,0.0,0.0,-1.25830695898e-10,-3.93551511095e-07,-3.93677341791e-07,-5.30196331824e-14
0.58,0.0,0.0,0.0,0.0,4.9180035479e-07,6.12838560074e-19,4.9180035479e-07,5.30490389963e-14,-1450.042,-1450.042,0.0,0.0,-1.26020657126e-10,-4.91674334133e-07,-4.9180035479e-07,-5.30490389963e-14
0.584354738706,0.0,0.0,0.0,0.0,6.28179068718e-07,6.12762521654e-19,6.28179068719e-07,5.30906017466e-14,-1460.92841129,-1460.92841129,0.0,0.0,-1.26277515087e-10,-6.28052791204e-07,-6.28179068719e-07,-5.30906017466e-14
0.589946223205,0.0,0.0,0.0,0.0,8.03676828386e-07,6.12703764693e-19,8.03676828387e-07,5.31447655248e-14,-1474.90656339,-1474.90656339,0.0,0.0,-1.26596221474e-10,-8.03550232166e-07,-8.03676828387e-07,-5.31447655248e-14
0.597125689301,0.0,0.0,0.0,0.0,1.02983248893e-06,6.12745240195e-19,1.02983248893e-06,5.32151338838e-14,-1492.85451068,-1492.85451068,0.0,0.0,-1.26988363791e-10,-1.02970550057e-06,-1.02983248893e-06,-5.32151338838e-14
0.6,0.0,0.0,0.0,0.0,1.12065733266e-06,6.11397286382e-19,1.12065733266e-06,5.32434850168e-14,-1500.04,-1500.04,0.0,0.0,-1.27140280605e-10,-1.12053019238e-06,-1.12065733266e-06,-5.32434850168e-14
0.609218434468,0.0,0.0,0.0,0.0,1.41309610457e-06,6.12786715697e-19,1.41309610457e-06,5.33348870805e-14,-1523.08516433,-1523.08516433,0.0,0.0,-1.2760918162e-10,-1.41296849539e-06,-1.41309610457e-06,-5.33348870805e-14
0.62,0.0,0.0,0.0,0.0,1.7573845603e-06,6.12648464024e-19,1.7573845603e-06,5.34424197105e-14,-1550.038,-1550.038,0.0,0.0,-1.28124702432e-10,-1.7572564356e-06,-1.7573845603e-06,-5.34424197105e-14
0.631836469856,0.0,0.0,0.0,0.0,2.13816730135e-06,6.12994093206e-19,2.13816730135e-06,5.35609605625e-14,-1579.62799099,-1579.62799099,0.0,0.0,-1.28653711721e-10,-2.13803864764e-06,-2.13816730135e-06,-5.35609605625e-14
0.64,0.0,0.0,0.0,0.0,2.40247769374e-06,6.13892729081e-19,2.40247769374e-06,5.36429091627e-14,-1600.036,-1600.036,0.0,0.0,-1.28998027942e-10,-2.40234869572e-06,-2.40247769374e-06,-5.36429091627e-14
0.655198027296,0.0,0.0,0.0,0.0,2.89812033237e-06,6.1220605867e-19,2.89812033237e-06,5.37957269641e-14,-1638.02954844,-1638.02954844,0.0,0.0,-1.29598679731e-10,-2.89799073369e-06,-2.89812033237e-06,-5.37957269641e-14
0.66,0.0,0.0,0.0,0.0,3.05566871568e-06,6.09413374874e-19,3.05566871568e-06,5.38440553248e-14,-1650.034,-1650.034,0.0,0.0,-1.29778370231e-10,-3.05553893731e-06,-3.05566871568e-06,-5.38440553248e-14
0.679514267048,0.0,0.0,0.0,0.0,3.70042156577e-06,6.13229121051e-19,3.70042156577e-06,5.40405479448e-14,-1698.81771619,-1698.81771619,0.0,0.0,-1.30463742736e-10,-3.70029110203e-06,-3.70042156577e-06,-5.40405479448e-14
0.68,0.0,0.0,0.0,0.0,3.71656041529e-06,6.12593163354e-19,3.71656041529e-06,5.40454396332e-14,-1700.032,-1700.032,0.0,0.0,-1.30479941794e-10,-3.71642993535e-06,-3.71656041529e-06,-5.40454396332e-14
0.7,0.0,0.0,0.0,0.0,4.38474069668e-06,6.13948029751e-19,4.38474069669e-06,5.42468224156e-14,-1750.03,-1750.03,0.0,0.0,-1.31114125104e-10,-4.38460958256e-06,-4.38474069669e-06,-5.42468224156e-14
0.72,0.0,0.0,0.0,0.0,5.05981314017e-06,6.1148714997e-19,5.05981314017e-06,5.4448048699e-14,-1800.028,-1800.028,0.0,0.0,-1.3169016719e-10,-5.05968145001e-06,-5.05981314017e-06,-5.4448048699e-14
0.74,0.0,0.0,0.0,0.0,5.74140581297e-06,6.11957205658e-19,5.74140581297e-06,5.46490102183e-14,-1850.026,-1850.026,0.0,0.0,-1.32215657758e-10,-5.74127359731e-06,-5.74140581297e-06,-5.46490102183e-14
0.76,0.0,0.0,0.0,0.0,6.42917303794e-06,6.11901904989e-19,6.42917303794e-06,5.48496273622e-14,-1900.024,-1900.024,0.0,0.0,-1.32696851314e-10,-6.42904034109e-06,-6.42917303794e-06,-5.48496273622e-14
0.78,0.0,0.0,0.0,0.0,7.12279464832e-06,6.14998742466e-19,7.12279464832e-06,5.50498395175e-14,-1950.022,-1950.022,0.0,0.0,-1.33138838771e-10,-7.12266150948e-06,-7.12279464832e-06,-5.50498395175e-14
0.8,0.0,0.0,0.0,0.0,7.82197435925e-06,6.14832840458e-19,7.82197435925e-06,5.5249599411e-14,-2000.02,-2000.02,0.0,0.0,-1.33545511028e-10,-7.82184081374e-06,-7.82197435925e-06,-5.5249599411e-14
0.82,0.0,0.0,0.0,0.0,8.52643793037e-06,6.1616005652e-19,8.52643793037e-06,5.5448869508e-14,-2050.018,-2050.018,0.0,0.0,-1.33919159671e-10,-8.52630401121e-06,-8.52643793037e-06,-5.5448869508e-14
0.84,0.0,0.0,0.0,0.0,9.23593140003e-06,6.13892729081e-19,9.23593140003e-06,5.56476195592e-14,-2100.016,-2100.016,0.0,0.0,-1.34259403455e-10,-9.23579714063e-06,-9.23593140003e-06,-5.56476195592e-14
0.86,0.0,0.0,0.0,0.0,9.95021956842e-06,6.11459499635e-19,9.95021956842e-06,5.5845824772e-14,-2150.014,-2150.014,0.0,0.0,-1.34560888441e-10,-9.95008500753e-06,-9.95021956842e-06,-5.5845824772e-14
0.88,0.0,0.0,0.0,0.0,1.06690848798e-05,6.11017094282e-19,1.06690848798e-05,5.60434642742e-14,-2200.012,-2200.012,0.0,0.0,-1.34808861287e-10,-1.06689500709e-05,-1.06690848798e-05,-5.60434642742e-14
0.9,0.0,0.0,0.0,0.0,1.13923268504e-05,6.18703887304e-19,1.13923268504e-05,5.62405196595e-14,-2250.01,-2250.01,0.0,0.0,-1.34971241945e-10,-1.13921918792e-05,-1.13923268504e-05,-5.62405196595e-14
0.92,0.0,0.0,0.0,0.0,1.21197622744e-05,6.18372083289e-19,1.21197622744e-05,5.64369734007e-14,-2300.008,-2300.008,0.0,0.0,-1.34985217035e-10,-1.21196272892e-05,-1.21197622744e-05,-5.64369734007e-14
0.94,0.0,0.0,0.0,0.0,1.28512265471e-05,6.13173820381e-19,1.28512265471e-05,5.66328068868e-14,-2350.006,-2350.006,0.0,0.0,-1.3473564476e-10,-1.28510918115e-05,-1.28512265471e-05,-5.66328068868e-14
0.96,0.0,0.0,0.0,0.0,1.35865765427e-05,6.12952617704e-19,1.35865765427e-05,5.682799788e-14,-2400.004,-2400.004,0.0,0.0,-1.34021726857e-10,-1.3586442521e-05,-1.35865765427e-05,-5.682799788e-14
0.98,0.0,0.0,0.0,0.0,1.43256956893e-05,6.13395023058e-19,1.43256956893e-05,5.70225170725e-14,-2450.002,-2450.002,0.0,0.0,-1.32507495688e-10,-1.43255631818e-05,-1.43256956893e-05,-5.70225170725e-14
1.0,0.0,0.0,0.0,0.0,1.50685021341e-05,6.15164644473e-19,1.50685021341e-05,5.72163233562e-14,-2500.0,-2500.0,0.0,0.0,-1.29650724051e-10,-1.50683724834e-05,-1.50685021341e-05,-5.72163233562e-14
